GeneID	GO_ID	Aspect	Evidence	Reference
LOC110864982	GO:0005840	C	IEA	PMID:22301074
LOC110864982	GO:0019843	F	IEA	PMID:22301074
LOC110864982	GO:0019843	F	IEA	PMID:30032202
LOC110864982	GO:0032543	P	IEA	PMID:30032202
LOC110864992	GO:0003723	F	IEA	PMID:22301074
LOC110864996	GO:0009742	P	IEA	PMID:30032202
LOC110864996	GO:0032784	P	IEA	PMID:30032202
LOC110864998	GO:0000976	F	IEA	PMID:30032202
LOC110864998	GO:0005634	C	IEA	PMID:30032202
LOC110864998	GO:0006355	P	IEA	PMID:30032202
LOC110864998	GO:0010158	P	IEA	PMID:30032202
LOC110865001	GO:0006487	P	IEA	PMID:30032202
LOC110865001	GO:0008250	C	IEA	PMID:22301074
LOC110865001	GO:0008250	C	IEA	PMID:30032202
LOC110865001	GO:0016020	C	IEA	PMID:22301074
LOC110865001	GO:0016020	C	IEA	PMID:30032202
LOC110865003	GO:0005802	C	IEA	PMID:30032202
LOC110865003	GO:0005886	C	IEA	PMID:30032202
LOC110865003	GO:0009833	P	IEA	PMID:30032202
LOC110865003	GO:0016760	F	IEA	PMID:22301074
LOC110865003	GO:0030244	P	IEA	PMID:22301074
LOC110865003	GO:0051753	F	IEA	PMID:30032202
LOC110865009	GO:0016491	F	IEA	PMID:22301074
LOC110865016	GO:0005524	F	IEA	PMID:22301074
LOC110865016	GO:0006468	P	IEA	PMID:22301074
LOC110865016	GO:0019199	F	IEA	PMID:30032202
LOC110865016	GO:0045087	P	IEA	PMID:30032202
LOC110865031	GO:0006629	P	IEA	PMID:22301074
LOC110865031	GO:0016491	F	IEA	PMID:30032202
LOC110865032	GO:0006629	P	IEA	PMID:22301074
LOC110865032	GO:0016717	F	IEA	PMID:22301074
LOC110865037	GO:0004672	F	IEA	PMID:22301074
LOC110865037	GO:0005524	F	IEA	PMID:22301074
LOC110865037	GO:0006468	P	IEA	PMID:22301074
LOC110865042	GO:0005794	C	IEA	PMID:30032202
LOC110865047	GO:0046872	F	IEA	PMID:22301074
LOC110865047	GO:1900150	P	IEA	PMID:30032202
LOC110865071	GO:0004499	F	IEA	PMID:22301074
LOC110865071	GO:0050660	F	IEA	PMID:22301074
LOC110865071	GO:0050661	F	IEA	PMID:22301074
LOC110865074	GO:0016787	F	IEA	PMID:30032202
LOC110865076	GO:0016787	F	IEA	PMID:30032202
LOC110865084	GO:0004375	F	IEA	PMID:22301074
LOC110865084	GO:0004375	F	IEA	PMID:30032202
LOC110865084	GO:0005739	C	IEA	PMID:30032202
LOC110865084	GO:0005960	C	IEA	PMID:30032202
LOC110865084	GO:0009941	C	IEA	PMID:30032202
LOC110865084	GO:0016594	F	IEA	PMID:30032202
LOC110865084	GO:0019464	P	IEA	PMID:30032202
LOC110865084	GO:0030170	F	IEA	PMID:30032202
LOC110865084	GO:0048046	C	IEA	PMID:30032202
LOC110865087	GO:0009247	P	IEA	PMID:30032202
LOC110865087	GO:0046506	P	IEA	PMID:30032202
LOC110865087	GO:0046507	F	IEA	PMID:30032202
LOC110865096	GO:0004672	F	IEA	PMID:22301074
LOC110865096	GO:0005524	F	IEA	PMID:22301074
LOC110865096	GO:0006468	P	IEA	PMID:22301074
LOC110865097	GO:0008703	F	IEA	PMID:22301074
LOC110865097	GO:0008835	F	IEA	PMID:22301074
LOC110865097	GO:0009231	P	IEA	PMID:22301074
LOC110865097	GO:0009231	P	IEA	PMID:30032202
LOC110865097	GO:0050661	F	IEA	PMID:22301074
LOC110865104	GO:0000155	F	IEA	PMID:22301074
LOC110865104	GO:0000155	F	IEA	PMID:30032202
LOC110865104	GO:0000160	P	IEA	PMID:22301074
LOC110865104	GO:0009927	F	IEA	PMID:30032202
LOC110865104	GO:0046777	P	IEA	PMID:30032202
LOC110865107	GO:0004497	F	IEA	PMID:22301074
LOC110865107	GO:0005506	F	IEA	PMID:22301074
LOC110865107	GO:0016705	F	IEA	PMID:22301074
LOC110865107	GO:0020037	F	IEA	PMID:22301074
LOC110865115	GO:0004830	F	IEA	PMID:22301074
LOC110865115	GO:0004830	F	IEA	PMID:30032202
LOC110865115	GO:0005524	F	IEA	PMID:22301074
LOC110865115	GO:0005739	C	IEA	PMID:30032202
LOC110865115	GO:0006436	P	IEA	PMID:22301074
LOC110865115	GO:0006436	P	IEA	PMID:30032202
LOC110865115	GO:0009507	C	IEA	PMID:30032202
LOC110865116	GO:0003723	F	IEA	PMID:30032202
LOC110865116	GO:0005515	F	IEA	PMID:22301074
LOC110865116	GO:0008270	F	IEA	PMID:22301074
LOC110865116	GO:0009451	P	IEA	PMID:30032202
LOC110865116	GO:0043231	C	IEA	PMID:30032202
LOC110865120	GO:0003723	F	IEA	PMID:30032202
LOC110865120	GO:0005515	F	IEA	PMID:22301074
LOC110865120	GO:0008270	F	IEA	PMID:22301074
LOC110865120	GO:0009451	P	IEA	PMID:30032202
LOC110865129	GO:0000145	C	IEA	PMID:30032202
LOC110865129	GO:0006887	P	IEA	PMID:30032202
LOC110865129	GO:0006893	P	IEA	PMID:30032202
LOC110865152	GO:0000978	F	IEA	PMID:30032202
LOC110865152	GO:0000981	F	IEA	PMID:30032202
LOC110865152	GO:0005634	C	IEA	PMID:22301074
LOC110865152	GO:0045944	P	IEA	PMID:22301074
LOC110865152	GO:0046983	F	IEA	PMID:22301074
LOC110865155	GO:0003723	F	IEA	PMID:22301074
LOC110865157	GO:0009630	P	IEA	PMID:30032202
LOC110865157	GO:2000012	P	IEA	PMID:30032202
LOC110865158	GO:0016491	F	IEA	PMID:22301074
LOC110865182	GO:0005515	F	IEA	PMID:22301074
LOC110865198	GO:0000413	P	IEA	PMID:22301074
LOC110865198	GO:0003755	F	IEA	PMID:22301074
LOC110865198	GO:0006457	P	IEA	PMID:22301074
LOC110865208	GO:0016020	C	IEA	PMID:30032202
LOC110865210	GO:0005783	C	IEA	PMID:30032202
LOC110865210	GO:0005794	C	IEA	PMID:30032202
LOC110865210	GO:0006612	P	IEA	PMID:30032202
LOC110865210	GO:0018230	P	IEA	PMID:30032202
LOC110865210	GO:0019706	F	IEA	PMID:30032202
LOC110865220	GO:0004631	F	IEA	PMID:22301074
LOC110865220	GO:0004631	F	IEA	PMID:30032202
LOC110865220	GO:0005524	F	IEA	PMID:22301074
LOC110865220	GO:0005777	C	IEA	PMID:30032202
LOC110865220	GO:0010142	P	IEA	PMID:30032202
LOC110865220	GO:0019287	P	IEA	PMID:30032202
LOC110865224	GO:0005096	F	IEA	PMID:22301074
LOC110865224	GO:0005096	F	IEA	PMID:30032202
LOC110865224	GO:0005515	F	IEA	PMID:22301074
LOC110865224	GO:0005737	C	IEA	PMID:22301074
LOC110865227	GO:0016491	F	IEA	PMID:22301074
LOC110865227	GO:0071949	F	IEA	PMID:22301074
LOC110865236	GO:0006629	P	IEA	PMID:22301074
LOC110865236	GO:0016717	F	IEA	PMID:22301074
LOC110865237	GO:0004072	F	IEA	PMID:22301074
LOC110865237	GO:0008652	P	IEA	PMID:22301074
LOC110865237	GO:0009570	C	IEA	PMID:30032202
LOC110865239	GO:0006629	P	IEA	PMID:22301074
LOC110865239	GO:0016717	F	IEA	PMID:22301074
LOC110865252	GO:0004033	F	IEA	PMID:30032202
LOC110865252	GO:0005737	C	IEA	PMID:30032202
LOC110865270	GO:0004553	F	IEA	PMID:22301074
LOC110865270	GO:0005975	P	IEA	PMID:22301074
LOC110865277	GO:0006629	P	IEA	PMID:22301074
LOC110865277	GO:0016717	F	IEA	PMID:22301074
LOC110865281	GO:0006629	P	IEA	PMID:22301074
LOC110865281	GO:0016717	F	IEA	PMID:22301074
LOC110865284	GO:0006629	P	IEA	PMID:22301074
LOC110865284	GO:0016717	F	IEA	PMID:22301074
LOC110865285	GO:0006629	P	IEA	PMID:22301074
LOC110865285	GO:0016491	F	IEA	PMID:30032202
LOC110865288	GO:0009507	C	IEA	PMID:22301074
LOC110865288	GO:0009507	C	IEA	PMID:30032202
LOC110865288	GO:0009523	C	IEA	PMID:22301074
LOC110865288	GO:0009523	C	IEA	PMID:30032202
LOC110865288	GO:0015979	P	IEA	PMID:22301074
LOC110865288	GO:0015979	P	IEA	PMID:30032202
LOC110865289	GO:0004672	F	IEA	PMID:22301074
LOC110865289	GO:0005515	F	IEA	PMID:22301074
LOC110865289	GO:0005524	F	IEA	PMID:22301074
LOC110865289	GO:0006468	P	IEA	PMID:22301074
LOC110865303	GO:0004672	F	IEA	PMID:22301074
LOC110865303	GO:0005524	F	IEA	PMID:22301074
LOC110865303	GO:0006468	P	IEA	PMID:22301074
LOC110865304	GO:0004637	F	IEA	PMID:22301074
LOC110865304	GO:0004637	F	IEA	PMID:30032202
LOC110865304	GO:0005524	F	IEA	PMID:22301074
LOC110865304	GO:0009113	P	IEA	PMID:22301074
LOC110865304	GO:0009113	P	IEA	PMID:30032202
LOC110865304	GO:0046872	F	IEA	PMID:22301074
LOC110865321	GO:0005737	C	IEA	PMID:30032202
LOC110865321	GO:0005829	C	IEA	PMID:30032202
LOC110865321	GO:0005986	P	IEA	PMID:30032202
LOC110865321	GO:0006000	P	IEA	PMID:30032202
LOC110865321	GO:0006002	P	IEA	PMID:30032202
LOC110865321	GO:0006094	P	IEA	PMID:30032202
LOC110865321	GO:0030388	P	IEA	PMID:30032202
LOC110865321	GO:0042132	F	IEA	PMID:22301074
LOC110865321	GO:0042132	F	IEA	PMID:30032202
LOC110865332	GO:0003677	F	IEA	PMID:22301074
LOC110865332	GO:0003700	F	IEA	PMID:30032202
LOC110865332	GO:0005634	C	IEA	PMID:30032202
LOC110865332	GO:0006355	P	IEA	PMID:30032202
LOC110865339	GO:0003747	F	IEA	PMID:22301074
LOC110865339	GO:0006415	P	IEA	PMID:22301074
LOC110865343	GO:0005515	F	IEA	PMID:22301074
LOC110865350	GO:0005829	C	IEA	PMID:30032202
LOC110865350	GO:0051225	P	IEA	PMID:22301074
LOC110865350	GO:0051225	P	IEA	PMID:30032202
LOC110865350	GO:0070652	C	IEA	PMID:22301074
LOC110865350	GO:0070652	C	IEA	PMID:30032202
LOC110865357	GO:0004364	F	IEA	PMID:22301074
LOC110865357	GO:0004364	F	IEA	PMID:30032202
LOC110865357	GO:0005737	C	IEA	PMID:30032202
LOC110865357	GO:0006749	P	IEA	PMID:22301074
LOC110865357	GO:0006749	P	IEA	PMID:30032202
LOC110865364	GO:0004364	F	IEA	PMID:22301074
LOC110865364	GO:0004364	F	IEA	PMID:30032202
LOC110865364	GO:0005737	C	IEA	PMID:30032202
LOC110865364	GO:0006749	P	IEA	PMID:22301074
LOC110865364	GO:0006749	P	IEA	PMID:30032202
LOC110865366	GO:0051513	P	IEA	PMID:30032202
LOC110865379	GO:0004134	F	IEA	PMID:22301074
LOC110865379	GO:0005975	P	IEA	PMID:22301074
LOC110865379	GO:2001070	F	IEA	PMID:22301074
LOC110865382	GO:0004672	F	IEA	PMID:22301074
LOC110865382	GO:0005524	F	IEA	PMID:22301074
LOC110865382	GO:0006468	P	IEA	PMID:22301074
LOC110865384	GO:0016020	C	IEA	PMID:22301074
LOC110865384	GO:0042937	F	IEA	PMID:22301074
LOC110865384	GO:0042938	P	IEA	PMID:22301074
LOC110865384	GO:0055085	P	IEA	PMID:22301074
LOC110865384	GO:0071916	F	IEA	PMID:22301074
LOC110865387	GO:0004845	F	IEA	PMID:22301074
LOC110865387	GO:0006223	P	IEA	PMID:22301074
LOC110865389	GO:0004722	F	IEA	PMID:30032202
LOC110865389	GO:0006470	P	IEA	PMID:30032202
LOC110865392	GO:0004364	F	IEA	PMID:22301074
LOC110865392	GO:0004364	F	IEA	PMID:30032202
LOC110865392	GO:0005737	C	IEA	PMID:30032202
LOC110865392	GO:0006749	P	IEA	PMID:22301074
LOC110865392	GO:0006749	P	IEA	PMID:30032202
LOC110865394	GO:0004364	F	IEA	PMID:22301074
LOC110865394	GO:0004364	F	IEA	PMID:30032202
LOC110865394	GO:0005737	C	IEA	PMID:30032202
LOC110865394	GO:0006749	P	IEA	PMID:22301074
LOC110865394	GO:0006749	P	IEA	PMID:30032202
LOC110865409	GO:0005634	C	IEA	PMID:30032202
LOC110865409	GO:0005737	C	IEA	PMID:30032202
LOC110865409	GO:0009939	P	IEA	PMID:30032202
LOC110865409	GO:0010325	P	IEA	PMID:30032202
LOC110865409	GO:0010331	F	IEA	PMID:30032202
LOC110865409	GO:0016787	F	IEA	PMID:22301074
LOC110865409	GO:0016787	F	IEA	PMID:30032202
LOC110865409	GO:0048444	P	IEA	PMID:30032202
LOC110865417	GO:0004497	F	IEA	PMID:22301074
LOC110865417	GO:0005506	F	IEA	PMID:22301074
LOC110865417	GO:0016705	F	IEA	PMID:22301074
LOC110865417	GO:0020037	F	IEA	PMID:22301074
LOC110865418	GO:0003723	F	IEA	PMID:30032202
LOC110865418	GO:0005515	F	IEA	PMID:22301074
LOC110865418	GO:0008270	F	IEA	PMID:22301074
LOC110865418	GO:0009451	P	IEA	PMID:30032202
LOC110865422	GO:0000786	C	IEA	PMID:22301074
LOC110865422	GO:0000786	C	IEA	PMID:30032202
LOC110865422	GO:0003677	F	IEA	PMID:22301074
LOC110865422	GO:0003677	F	IEA	PMID:30032202
LOC110865422	GO:0030527	F	IEA	PMID:22301074
LOC110865422	GO:0030527	F	IEA	PMID:30032202
LOC110865422	GO:0046982	F	IEA	PMID:22301074
LOC110865430	GO:0004832	F	IEA	PMID:22301074
LOC110865430	GO:0005524	F	IEA	PMID:22301074
LOC110865430	GO:0005737	C	IEA	PMID:22301074
LOC110865430	GO:0006438	P	IEA	PMID:22301074
LOC110865443	GO:0005524	F	IEA	PMID:22301074
LOC110865443	GO:0005634	C	IEA	PMID:22301074
LOC110865443	GO:0005634	C	IEA	PMID:30032202
LOC110865443	GO:0006351	P	IEA	PMID:30032202
LOC110865443	GO:0006355	P	IEA	PMID:22301074
LOC110865443	GO:0032502	P	IEA	PMID:30032202
LOC110865447	GO:0004315	F	IEA	PMID:22301074
LOC110865447	GO:0004315	F	IEA	PMID:30032202
LOC110865447	GO:0006633	P	IEA	PMID:22301074
LOC110865447	GO:0006633	P	IEA	PMID:30032202
LOC110865447	GO:0009570	C	IEA	PMID:30032202
LOC110865489	GO:0005576	C	IEA	PMID:22301074
LOC110865489	GO:0009664	P	IEA	PMID:22301074
LOC110865489	GO:0009664	P	IEA	PMID:30032202
LOC110865523	GO:0004144	F	IEA	PMID:22301074
LOC110865523	GO:0004144	F	IEA	PMID:30032202
LOC110865523	GO:0005886	C	IEA	PMID:30032202
LOC110865523	GO:0019432	P	IEA	PMID:30032202
LOC110865523	GO:0047196	F	IEA	PMID:30032202
LOC110865524	GO:0004144	F	IEA	PMID:22301074
LOC110865524	GO:0004144	F	IEA	PMID:30032202
LOC110865524	GO:0005886	C	IEA	PMID:30032202
LOC110865524	GO:0019432	P	IEA	PMID:30032202
LOC110865524	GO:0047196	F	IEA	PMID:30032202
LOC110865526	GO:0000398	P	IEA	PMID:30032202
LOC110865526	GO:0000974	C	IEA	PMID:30032202
LOC110865526	GO:0005515	F	IEA	PMID:22301074
LOC110865526	GO:0071011	C	IEA	PMID:30032202
LOC110865526	GO:0071013	C	IEA	PMID:30032202
LOC110865531	GO:0005515	F	IEA	PMID:22301074
LOC110865531	GO:0005634	C	IEA	PMID:30032202
LOC110865531	GO:0006355	P	IEA	PMID:30032202
LOC110865536	GO:0005388	F	IEA	PMID:22301074
LOC110865536	GO:0005388	F	IEA	PMID:30032202
LOC110865536	GO:0005516	F	IEA	PMID:22301074
LOC110865536	GO:0005524	F	IEA	PMID:22301074
LOC110865536	GO:0016020	C	IEA	PMID:22301074
LOC110865536	GO:0016887	F	IEA	PMID:22301074
LOC110865536	GO:0043231	C	IEA	PMID:30032202
LOC110865536	GO:0070588	P	IEA	PMID:22301074
LOC110865542	GO:0007010	P	IEA	PMID:22301074
LOC110865542	GO:0051014	P	IEA	PMID:30032202
LOC110865542	GO:0051015	F	IEA	PMID:22301074
LOC110865542	GO:0051015	F	IEA	PMID:30032202
LOC110865545	GO:0005524	F	IEA	PMID:22301074
LOC110865545	GO:0005886	C	IEA	PMID:30032202
LOC110865545	GO:0008553	F	IEA	PMID:22301074
LOC110865545	GO:0008553	F	IEA	PMID:30032202
LOC110865545	GO:0016887	F	IEA	PMID:22301074
LOC110865545	GO:0051453	P	IEA	PMID:30032202
LOC110865545	GO:0120029	P	IEA	PMID:22301074
LOC110865554	GO:0005507	F	IEA	PMID:22301074
LOC110865554	GO:0046274	P	IEA	PMID:22301074
LOC110865554	GO:0048046	C	IEA	PMID:22301074
LOC110865554	GO:0052716	F	IEA	PMID:22301074
LOC110865559	GO:0000325	C	IEA	PMID:30032202
LOC110865559	GO:0005245	F	IEA	PMID:30032202
LOC110865559	GO:0005509	F	IEA	PMID:22301074
LOC110865559	GO:0005774	C	IEA	PMID:30032202
LOC110865559	GO:0006816	P	IEA	PMID:30032202
LOC110865559	GO:0055085	P	IEA	PMID:22301074
LOC110865563	GO:0004722	F	IEA	PMID:30032202
LOC110865563	GO:0006470	P	IEA	PMID:30032202
LOC110865581	GO:0004672	F	IEA	PMID:22301074
LOC110865581	GO:0005524	F	IEA	PMID:22301074
LOC110865581	GO:0006468	P	IEA	PMID:22301074
LOC110865590	GO:0005096	F	IEA	PMID:22301074
LOC110865590	GO:0005096	F	IEA	PMID:30032202
LOC110865590	GO:0005543	F	IEA	PMID:30032202
LOC110865595	GO:0000036	F	IEA	PMID:30032202
LOC110865595	GO:0006633	P	IEA	PMID:22301074
LOC110865595	GO:0006633	P	IEA	PMID:30032202
LOC110865595	GO:0016297	F	IEA	PMID:30032202
LOC110865619	GO:0003723	F	IEA	PMID:22301074
LOC110865619	GO:0003723	F	IEA	PMID:30032202
LOC110865622	GO:0004591	F	IEA	PMID:22301074
LOC110865622	GO:0004591	F	IEA	PMID:30032202
LOC110865622	GO:0005739	C	IEA	PMID:30032202
LOC110865622	GO:0006099	P	IEA	PMID:22301074
LOC110865622	GO:0006099	P	IEA	PMID:30032202
LOC110865622	GO:0030976	F	IEA	PMID:22301074
LOC110865622	GO:0030976	F	IEA	PMID:30032202
LOC110865622	GO:0045252	C	IEA	PMID:30032202
LOC110865634	GO:0003924	F	IEA	PMID:22301074
LOC110865634	GO:0003924	F	IEA	PMID:30032202
LOC110865634	GO:0005047	F	IEA	PMID:22301074
LOC110865634	GO:0005047	F	IEA	PMID:30032202
LOC110865634	GO:0005525	F	IEA	PMID:22301074
LOC110865634	GO:0005785	C	IEA	PMID:22301074
LOC110865634	GO:0005789	C	IEA	PMID:30032202
LOC110865634	GO:0006614	P	IEA	PMID:22301074
LOC110865634	GO:0016887	F	IEA	PMID:22301074
LOC110865637	GO:0004190	F	IEA	PMID:22301074
LOC110865637	GO:0005576	C	IEA	PMID:30032202
LOC110865637	GO:0006508	P	IEA	PMID:22301074
LOC110865638	GO:0003684	F	IEA	PMID:30032202
LOC110865638	GO:0006303	P	IEA	PMID:30032202
LOC110865638	GO:0031848	P	IEA	PMID:30032202
LOC110865638	GO:0035312	F	IEA	PMID:30032202
LOC110865638	GO:0036297	P	IEA	PMID:30032202
LOC110865641	GO:0005515	F	IEA	PMID:22301074
LOC110865645	GO:0000103	P	IEA	PMID:30032202
LOC110865645	GO:0009337	C	IEA	PMID:30032202
LOC110865645	GO:0009570	C	IEA	PMID:30032202
LOC110865645	GO:0016002	F	IEA	PMID:30032202
LOC110865645	GO:0020037	F	IEA	PMID:22301074
LOC110865645	GO:0020037	F	IEA	PMID:30032202
LOC110865645	GO:0050311	F	IEA	PMID:22301074
LOC110865645	GO:0050311	F	IEA	PMID:30032202
LOC110865645	GO:0051539	F	IEA	PMID:22301074
LOC110865672	GO:0048364	P	IEA	PMID:22301074
LOC110865672	GO:0048367	P	IEA	PMID:22301074
LOC110865679	GO:0046872	F	IEA	PMID:22301074
LOC110865679	GO:0061630	F	IEA	PMID:30032202
LOC110865694	GO:0005388	F	IEA	PMID:22301074
LOC110865694	GO:0005388	F	IEA	PMID:30032202
LOC110865694	GO:0005516	F	IEA	PMID:22301074
LOC110865694	GO:0005524	F	IEA	PMID:22301074
LOC110865694	GO:0016020	C	IEA	PMID:22301074
LOC110865694	GO:0016887	F	IEA	PMID:22301074
LOC110865694	GO:0043231	C	IEA	PMID:30032202
LOC110865694	GO:0070588	P	IEA	PMID:22301074
LOC110865696	GO:0016787	F	IEA	PMID:30032202
LOC110865716	GO:0000015	C	IEA	PMID:22301074
LOC110865716	GO:0000015	C	IEA	PMID:30032202
LOC110865716	GO:0000287	F	IEA	PMID:22301074
LOC110865716	GO:0000287	F	IEA	PMID:30032202
LOC110865716	GO:0004634	F	IEA	PMID:22301074
LOC110865716	GO:0004634	F	IEA	PMID:30032202
LOC110865716	GO:0006096	P	IEA	PMID:22301074
LOC110865716	GO:0006096	P	IEA	PMID:30032202
LOC110865720	GO:0009658	P	IEA	PMID:30032202
LOC110865720	GO:0009707	C	IEA	PMID:30032202
LOC110865732	GO:0005618	C	IEA	PMID:30032202
LOC110865732	GO:0009506	C	IEA	PMID:30032202
LOC110865732	GO:0010497	P	IEA	PMID:30032202
LOC110865732	GO:0030145	F	IEA	PMID:22301074
LOC110865732	GO:2000280	P	IEA	PMID:30032202
LOC110865738	GO:0005618	C	IEA	PMID:30032202
LOC110865738	GO:0009506	C	IEA	PMID:30032202
LOC110865738	GO:0010497	P	IEA	PMID:30032202
LOC110865738	GO:0030145	F	IEA	PMID:22301074
LOC110865738	GO:2000280	P	IEA	PMID:30032202
LOC110865749	GO:0005216	F	IEA	PMID:22301074
LOC110865749	GO:0005515	F	IEA	PMID:22301074
LOC110865749	GO:0006811	P	IEA	PMID:22301074
LOC110865749	GO:0016020	C	IEA	PMID:22301074
LOC110865749	GO:0055085	P	IEA	PMID:22301074
LOC110865756	GO:0000978	F	IEA	PMID:30032202
LOC110865756	GO:0000981	F	IEA	PMID:30032202
LOC110865756	GO:0005634	C	IEA	PMID:30032202
LOC110865756	GO:0006357	P	IEA	PMID:30032202
LOC110865756	GO:0046983	F	IEA	PMID:22301074
LOC110865759	GO:0005750	C	IEA	PMID:22301074
LOC110865759	GO:0005750	C	IEA	PMID:30032202
LOC110865759	GO:0006122	P	IEA	PMID:22301074
LOC110865759	GO:0006122	P	IEA	PMID:30032202
LOC110865770	GO:0043622	P	IEA	PMID:30032202
LOC110865770	GO:0055028	C	IEA	PMID:30032202
LOC110865774	GO:0016020	C	IEA	PMID:22301074
LOC110865774	GO:0022857	F	IEA	PMID:22301074
LOC110865774	GO:0055085	P	IEA	PMID:22301074
LOC110865780	GO:0010119	P	IEA	PMID:30032202
LOC110865785	GO:0005524	F	IEA	PMID:22301074
LOC110865785	GO:0008540	C	IEA	PMID:30032202
LOC110865785	GO:0016887	F	IEA	PMID:22301074
LOC110865785	GO:0036402	F	IEA	PMID:30032202
LOC110865785	GO:0043161	P	IEA	PMID:30032202
LOC110865789	GO:0004144	F	IEA	PMID:22301074
LOC110865789	GO:0004144	F	IEA	PMID:30032202
LOC110865789	GO:0005886	C	IEA	PMID:30032202
LOC110865789	GO:0019432	P	IEA	PMID:30032202
LOC110865789	GO:0047196	F	IEA	PMID:30032202
LOC110865796	GO:0003723	F	IEA	PMID:30032202
LOC110865796	GO:0005515	F	IEA	PMID:22301074
LOC110865796	GO:0008270	F	IEA	PMID:22301074
LOC110865796	GO:0009451	P	IEA	PMID:30032202
LOC110865798	GO:0005515	F	IEA	PMID:22301074
LOC110865816	GO:0003729	F	IEA	PMID:30032202
LOC110865816	GO:0005829	C	IEA	PMID:30032202
LOC110865818	GO:0000786	C	IEA	PMID:22301074
LOC110865818	GO:0003677	F	IEA	PMID:22301074
LOC110865818	GO:0003677	F	IEA	PMID:30032202
LOC110865818	GO:0006334	P	IEA	PMID:30032202
LOC110865818	GO:0030527	F	IEA	PMID:22301074
LOC110865818	GO:0046982	F	IEA	PMID:22301074
LOC110865835	GO:0000155	F	IEA	PMID:22301074
LOC110865835	GO:0005634	C	IEA	PMID:30032202
LOC110865835	GO:0006355	P	IEA	PMID:22301074
LOC110865835	GO:0009584	P	IEA	PMID:22301074
LOC110865835	GO:0009585	P	IEA	PMID:22301074
LOC110865835	GO:0009881	F	IEA	PMID:22301074
LOC110865835	GO:0017006	P	IEA	PMID:22301074
LOC110865835	GO:0042803	F	IEA	PMID:22301074
LOC110865839	GO:0000175	F	IEA	PMID:30032202
LOC110865839	GO:0000176	C	IEA	PMID:30032202
LOC110865839	GO:0000467	P	IEA	PMID:30032202
LOC110865839	GO:0003676	F	IEA	PMID:22301074
LOC110865839	GO:0005730	C	IEA	PMID:30032202
LOC110865839	GO:0071035	P	IEA	PMID:30032202
LOC110865839	GO:0071036	P	IEA	PMID:30032202
LOC110865839	GO:0071037	P	IEA	PMID:30032202
LOC110865839	GO:0071038	P	IEA	PMID:30032202
LOC110865839	GO:0071039	P	IEA	PMID:30032202
LOC110865839	GO:0071040	P	IEA	PMID:30032202
LOC110865839	GO:0071044	P	IEA	PMID:30032202
LOC110865839	GO:0071051	P	IEA	PMID:30032202
LOC110865844	GO:0003700	F	IEA	PMID:30032202
LOC110865844	GO:0005634	C	IEA	PMID:30032202
LOC110865844	GO:0006355	P	IEA	PMID:30032202
LOC110865844	GO:0043565	F	IEA	PMID:30032202
LOC110865845	GO:0004730	F	IEA	PMID:22301074
LOC110865857	GO:0005096	F	IEA	PMID:22301074
LOC110865857	GO:0005096	F	IEA	PMID:30032202
LOC110865857	GO:0005543	F	IEA	PMID:30032202
LOC110865866	GO:0009535	C	IEA	PMID:30032202
LOC110865866	GO:0009579	C	IEA	PMID:30032202
LOC110865868	GO:0003777	F	IEA	PMID:22301074
LOC110865868	GO:0003777	F	IEA	PMID:30032202
LOC110865868	GO:0005524	F	IEA	PMID:22301074
LOC110865868	GO:0007018	P	IEA	PMID:22301074
LOC110865868	GO:0007018	P	IEA	PMID:30032202
LOC110865868	GO:0008017	F	IEA	PMID:22301074
LOC110865883	GO:0005634	C	IEA	PMID:30032202
LOC110865883	GO:0005829	C	IEA	PMID:30032202
LOC110865883	GO:0009691	P	IEA	PMID:22301074
LOC110865883	GO:0009691	P	IEA	PMID:30032202
LOC110865883	GO:0016799	F	IEA	PMID:30032202
LOC110865887	GO:0005515	F	IEA	PMID:22301074
LOC110865894	GO:0005739	C	IEA	PMID:30032202
LOC110865894	GO:0050220	F	IEA	PMID:22301074
LOC110865894	GO:0050220	F	IEA	PMID:30032202
LOC110865898	GO:0006950	P	IEA	PMID:30032202
LOC110865898	GO:0009737	P	IEA	PMID:30032202
LOC110865901	GO:0005515	F	IEA	PMID:22301074
LOC110865901	GO:0006952	P	IEA	PMID:30032202
LOC110865901	GO:0007165	P	IEA	PMID:22301074
LOC110865901	GO:0043531	F	IEA	PMID:22301074
LOC110865905	GO:0005576	C	IEA	PMID:30032202
LOC110865905	GO:0016788	F	IEA	PMID:22301074
LOC110865906	GO:0005576	C	IEA	PMID:30032202
LOC110865906	GO:0016788	F	IEA	PMID:22301074
LOC110865941	GO:0009733	P	IEA	PMID:22301074
LOC110865941	GO:0009733	P	IEA	PMID:30032202
LOC110865943	GO:0043531	F	IEA	PMID:22301074
LOC110865943	GO:0098542	P	IEA	PMID:30032202
LOC110865962	GO:0000325	C	IEA	PMID:30032202
LOC110865962	GO:0005524	F	IEA	PMID:22301074
LOC110865962	GO:0005774	C	IEA	PMID:30032202
LOC110865962	GO:0016887	F	IEA	PMID:22301074
LOC110865962	GO:0055085	P	IEA	PMID:22301074
LOC110865962	GO:0055085	P	IEA	PMID:30032202
LOC110865962	GO:0140359	F	IEA	PMID:22301074
LOC110865978	GO:0005515	F	IEA	PMID:22301074
LOC110865991	GO:0004185	F	IEA	PMID:22301074
LOC110865991	GO:0004185	F	IEA	PMID:30032202
