STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN,GHI
USW00013873,2,4,99,33.94773,-83.32736,239,15,194,78,NA
USW00013873,2,5,99,33.94773,-83.32736,239,0,178,11,NA
USW00013873,2,6,99,33.94773,-83.32736,239,0,217,6,NA
USW00013873,2,7,99,33.94773,-83.32736,239,0,228,100,NA
USW00013873,2,8,99,33.94773,-83.32736,239,0,228,83,NA
USW00013873,2,9,99,33.94773,-83.32736,239,0,217,61,NA
USW00013873,2,10,99,33.94773,-83.32736,239,33,178,111,NA
USW00013873,2,11,99,33.94773,-83.32736,239,5,239,133,NA
USW00013873,2,12,99,33.94773,-83.32736,239,5,172,22,NA
USW00013873,2,13,99,33.94773,-83.32736,239,0,67,-17,NA
USW00013873,2,14,99,33.94773,-83.32736,239,0,106,-56,NA
USW00013873,2,15,99,33.94773,-83.32736,239,0,156,-28,NA
USW00013873,2,16,99,33.94773,-83.32736,239,0,183,-6,NA
USW00013873,2,17,99,33.94773,-83.32736,239,152,217,89,NA
USW00013873,2,18,99,33.94773,-83.32736,239,81,150,56,NA
USW00013873,2,19,99,33.94773,-83.32736,239,122,117,44,NA
USW00013873,2,20,99,33.94773,-83.32736,239,0,128,28,NA
USW00013873,2,21,99,33.94773,-83.32736,239,0,106,-11,NA
USW00013873,2,22,99,33.94773,-83.32736,239,0,72,-56,NA
USW00013873,2,23,99,33.94773,-83.32736,239,0,72,0,NA
USW00013873,2,24,99,33.94773,-83.32736,239,10,67,-22,NA
USW00013873,2,25,99,33.94773,-83.32736,239,0,167,-22,NA
USW00013873,2,26,99,33.94773,-83.32736,239,0,183,17,NA
USW00013873,2,27,99,33.94773,-83.32736,239,3,194,67,NA
USW00013873,2,28,99,33.94773,-83.32736,239,20,161,94,NA
USW00013873,3,1,99,33.94773,-83.32736,239,0,172,33,NA
USW00013873,3,2,99,33.94773,-83.32736,239,0,222,22,NA
USW00013873,3,3,99,33.94773,-83.32736,239,69,167,17,NA
USW00013873,3,4,99,33.94773,-83.32736,239,0,122,-17,NA
USW00013873,3,5,99,33.94773,-83.32736,239,0,167,-11,NA
USW00013873,3,6,99,33.94773,-83.32736,239,36,211,44,NA
USW00013873,3,7,99,33.94773,-83.32736,239,0,133,22,NA
USW00013873,3,8,99,33.94773,-83.32736,239,0,78,-11,NA
USW00013873,3,9,99,33.94773,-83.32736,239,94,50,6,NA
USW00013873,3,10,99,33.94773,-83.32736,239,0,144,22,NA
USW00013873,3,11,99,33.94773,-83.32736,239,0,156,-11,NA
USW00013873,3,12,99,33.94773,-83.32736,239,0,156,-17,NA
USW00013873,3,13,99,33.94773,-83.32736,239,15,83,33,NA
USW00013873,3,14,99,33.94773,-83.32736,239,198,72,17,NA
USW00013873,3,15,99,33.94773,-83.32736,239,0,167,33,NA
USW00013873,3,16,99,33.94773,-83.32736,239,0,200,0,NA
USW00013873,3,17,99,33.94773,-83.32736,239,0,250,44,NA
USW00013873,3,18,99,33.94773,-83.32736,239,0,250,78,NA
USW00013873,3,19,99,33.94773,-83.32736,239,0,228,44,NA
USW00013873,3,20,99,33.94773,-83.32736,239,0,233,72,NA
USW00013873,3,21,99,33.94773,-83.32736,239,56,167,100,NA
USW00013873,3,22,99,33.94773,-83.32736,239,0,183,33,NA
USW00013873,3,23,99,33.94773,-83.32736,239,0,228,22,NA
USW00013873,3,24,99,33.94773,-83.32736,239,8,228,72,NA
USW00013873,3,25,99,33.94773,-83.32736,239,36,150,83,NA
USW00013873,3,26,99,33.94773,-83.32736,239,5,133,39,NA
USW00013873,3,27,99,33.94773,-83.32736,239,0,161,17,NA
USW00013873,3,28,99,33.94773,-83.32736,239,0,217,22,NA
USW00013873,3,29,99,33.94773,-83.32736,239,3,194,89,NA
USW00013873,3,30,99,33.94773,-83.32736,239,0,206,83,NA
USW00013873,3,31,99,33.94773,-83.32736,239,180,144,100,NA
USW00013873,4,1,99,33.94773,-83.32736,239,157,244,144,NA
USW00013873,4,2,99,33.94773,-83.32736,239,0,289,111,NA
USW00013873,4,3,99,33.94773,-83.32736,239,0,294,144,NA
USW00013873,4,4,99,33.94773,-83.32736,239,0,278,189,NA
USW00013873,4,5,99,33.94773,-83.32736,239,0,300,128,NA
USW00013873,4,6,99,33.94773,-83.32736,239,0,200,133,NA
USW00013873,4,7,99,33.94773,-83.32736,239,0,289,111,NA
USW00013873,4,8,99,33.94773,-83.32736,239,0,306,167,NA
USW00013873,4,9,99,33.94773,-83.32736,239,0,267,194,NA
USW00013873,4,10,99,33.94773,-83.32736,239,0,283,183,NA
USW00013873,4,11,99,33.94773,-83.32736,239,0,300,189,NA
USW00013873,4,12,99,33.94773,-83.32736,239,0,228,122,NA
USW00013873,4,13,99,33.94773,-83.32736,239,0,239,56,NA
USW00013873,4,14,99,33.94773,-83.32736,239,0,206,94,NA
USW00013873,4,15,99,33.94773,-83.32736,239,58,244,128,NA
USW00013873,4,16,99,33.94773,-83.32736,239,0,189,94,NA
USW00013873,4,17,99,33.94773,-83.32736,239,0,178,50,NA
USW00013873,4,18,99,33.94773,-83.32736,239,0,167,22,NA
USW00013873,4,19,99,33.94773,-83.32736,239,0,222,33,NA
USW00013873,4,20,99,33.94773,-83.32736,239,23,261,106,NA
USW00013873,4,21,99,33.94773,-83.32736,239,0,289,89,NA
USW00013873,4,22,99,33.94773,-83.32736,239,0,289,128,NA
USW00013873,4,23,99,33.94773,-83.32736,239,0,306,111,NA
USW00013873,4,24,99,33.94773,-83.32736,239,0,322,167,NA
USW00013873,4,25,99,33.94773,-83.32736,239,0,178,156,NA
USW00013873,4,26,99,33.94773,-83.32736,239,0,211,150,NA
USW00013873,4,27,99,33.94773,-83.32736,239,119,294,139,NA
USW00013873,4,28,99,33.94773,-83.32736,239,5,217,100,NA
USW00013873,4,29,99,33.94773,-83.32736,239,140,100,72,NA
USW00013873,4,30,99,33.94773,-83.32736,239,135,111,61,NA
USW00013873,5,1,99,33.94773,-83.32736,239,0,189,83,NA
USW00013873,5,2,99,33.94773,-83.32736,239,0,239,100,NA
USW00013873,5,3,99,33.94773,-83.32736,239,0,256,72,NA
USW00013873,5,4,99,33.94773,-83.32736,239,0,283,100,NA
USW00013873,5,5,99,33.94773,-83.32736,239,66,200,150,NA
USW00013873,5,6,99,33.94773,-83.32736,239,117,211,167,NA
USW00013873,5,7,99,33.94773,-83.32736,239,41,261,156,NA
USW00013873,5,8,99,33.94773,-83.32736,239,0,261,144,NA
USW00013873,5,9,99,33.94773,-83.32736,239,0,283,117,NA
USW00013873,5,10,99,33.94773,-83.32736,239,0,289,133,NA
USW00013873,5,11,99,33.94773,-83.32736,239,0,283,139,NA
USW00013873,5,12,99,33.94773,-83.32736,239,0,256,144,NA
USW00013873,5,13,99,33.94773,-83.32736,239,33,272,150,NA
USW00013873,5,14,99,33.94773,-83.32736,239,3,244,133,NA
USW00013873,5,15,99,33.94773,-83.32736,239,0,233,122,NA
USW00013873,5,16,99,33.94773,-83.32736,239,0,261,117,NA
USW00013873,5,17,99,33.94773,-83.32736,239,0,272,139,NA
USW00013873,5,18,99,33.94773,-83.32736,239,23,278,139,NA
USW00013873,5,19,99,33.94773,-83.32736,239,0,272,144,NA
USW00013873,5,20,99,33.94773,-83.32736,239,0,278,133,NA
USW00013873,5,21,99,33.94773,-83.32736,239,0,289,139,NA
USW00013873,5,22,99,33.94773,-83.32736,239,0,306,172,NA
USW00013873,5,23,99,33.94773,-83.32736,239,13,317,172,NA
USW00013873,5,24,99,33.94773,-83.32736,239,0,272,161,NA
USW00013873,5,25,99,33.94773,-83.32736,239,0,294,128,NA
USW00013873,5,26,99,33.94773,-83.32736,239,0,250,167,NA
USW00013873,5,27,99,33.94773,-83.32736,239,0,278,156,NA
USW00013873,5,28,99,33.94773,-83.32736,239,0,283,139,NA
USW00013873,5,29,99,33.94773,-83.32736,239,0,300,156,NA
USW00013873,5,30,99,33.94773,-83.32736,239,0,300,150,NA
USW00013873,5,31,99,33.94773,-83.32736,239,0,294,150,NA
USW00013873,6,1,99,33.94773,-83.32736,239,0,289,156,NA
USW00013873,6,2,99,33.94773,-83.32736,239,74,322,189,NA
USW00013873,6,3,99,33.94773,-83.32736,239,0,322,183,NA
USW00013873,6,4,99,33.94773,-83.32736,239,5,328,189,NA
USW00013873,6,5,99,33.94773,-83.32736,239,0,311,189,NA
USW00013873,6,6,99,33.94773,-83.32736,239,0,311,161,NA
USW00013873,6,7,99,33.94773,-83.32736,239,0,333,183,NA
USW00013873,6,8,99,33.94773,-83.32736,239,0,350,178,NA
USW00013873,6,9,99,33.94773,-83.32736,239,0,356,200,NA
USW00013873,6,10,99,33.94773,-83.32736,239,0,333,200,NA
USW00013873,6,11,99,33.94773,-83.32736,239,71,306,194,NA
USW00013873,6,12,99,33.94773,-83.32736,239,102,294,200,NA
USW00013873,6,13,99,33.94773,-83.32736,239,0,311,178,NA
USW00013873,6,14,99,33.94773,-83.32736,239,312,322,189,NA
USW00013873,6,15,99,33.94773,-83.32736,239,442,289,217,NA
USW00013873,6,16,99,33.94773,-83.32736,239,351,244,183,NA
USW00013873,6,17,99,33.94773,-83.32736,239,0,289,183,NA
USW00013873,6,18,99,33.94773,-83.32736,239,0,261,172,NA
USW00013873,6,19,99,33.94773,-83.32736,239,0,261,139,NA
USW00013873,6,20,99,33.94773,-83.32736,239,0,233,167,NA
USW00013873,6,21,99,33.94773,-83.32736,239,0,272,172,NA
USW00013873,6,22,99,33.94773,-83.32736,239,0,272,167,NA
USW00013873,6,23,99,33.94773,-83.32736,239,0,278,167,NA
USW00013873,6,24,99,33.94773,-83.32736,239,97,244,206,NA
USW00013873,6,25,99,33.94773,-83.32736,239,157,300,217,NA
USW00013873,6,26,99,33.94773,-83.32736,239,20,289,217,NA
USW00013873,6,27,99,33.94773,-83.32736,239,64,283,222,NA
USW00013873,6,28,99,33.94773,-83.32736,239,18,283,228,NA
USW00013873,6,29,99,33.94773,-83.32736,239,20,300,217,NA
USW00013873,6,30,99,33.94773,-83.32736,239,33,322,211,NA
USW00013873,7,1,99,33.94773,-83.32736,239,0,306,211,NA
USW00013873,7,2,99,33.94773,-83.32736,239,0,300,206,NA
USW00013873,7,3,99,33.94773,-83.32736,239,0,317,206,NA
USW00013873,7,4,99,33.94773,-83.32736,239,0,322,206,NA
USW00013873,7,5,99,33.94773,-83.32736,239,0,344,211,NA
USW00013873,7,6,99,33.94773,-83.32736,239,3,344,211,NA
USW00013873,7,7,99,33.94773,-83.32736,239,150,306,206,NA
USW00013873,7,8,99,33.94773,-83.32736,239,0,322,211,NA
USW00013873,7,9,99,33.94773,-83.32736,239,0,322,222,NA
USW00013873,7,10,99,33.94773,-83.32736,239,51,317,222,NA
USW00013873,7,11,99,33.94773,-83.32736,239,559,306,200,NA
USW00013873,7,12,99,33.94773,-83.32736,239,23,200,167,NA
USW00013873,7,13,99,33.94773,-83.32736,239,8,228,167,NA
USW00013873,7,14,99,33.94773,-83.32736,239,0,278,172,NA
USW00013873,7,15,99,33.94773,-83.32736,239,0,294,189,NA
USW00013873,7,16,99,33.94773,-83.32736,239,0,317,200,NA
USW00013873,7,17,99,33.94773,-83.32736,239,0,300,194,NA
USW00013873,7,18,99,33.94773,-83.32736,239,0,322,206,NA
USW00013873,7,19,99,33.94773,-83.32736,239,0,333,211,NA
USW00013873,7,20,99,33.94773,-83.32736,239,0,339,217,NA
USW00013873,7,21,99,33.94773,-83.32736,239,0,350,228,NA
USW00013873,7,22,99,33.94773,-83.32736,239,0,350,228,NA
USW00013873,7,23,99,33.94773,-83.32736,239,0,356,222,NA
USW00013873,7,24,99,33.94773,-83.32736,239,94,361,228,NA
USW00013873,7,25,99,33.94773,-83.32736,239,0,344,211,NA
USW00013873,7,26,99,33.94773,-83.32736,239,0,361,211,NA
USW00013873,7,27,99,33.94773,-83.32736,239,0,361,222,NA
USW00013873,7,28,99,33.94773,-83.32736,239,0,356,222,NA
USW00013873,7,29,99,33.94773,-83.32736,239,0,361,228,NA
USW00013873,7,30,99,33.94773,-83.32736,239,0,389,217,NA
USW00013873,7,31,99,33.94773,-83.32736,239,0,394,239,NA
USW00013873,8,1,99,33.94773,-83.32736,239,0,383,222,NA
USW00013873,8,2,99,33.94773,-83.32736,239,0,350,244,NA
USW00013873,8,3,99,33.94773,-83.32736,239,0,322,233,NA
USW00013873,8,4,99,33.94773,-83.32736,239,0,333,217,NA
USW00013873,8,5,99,33.94773,-83.32736,239,0,350,211,NA
USW00013873,8,6,99,33.94773,-83.32736,239,0,361,206,NA
USW00013873,8,7,99,33.94773,-83.32736,239,0,372,206,NA
USW00013873,8,8,99,33.94773,-83.32736,239,109,367,217,NA
USW00013873,8,9,99,33.94773,-83.32736,239,0,339,211,NA
USW00013873,8,10,99,33.94773,-83.32736,239,0,350,206,NA
USW00013873,8,11,99,33.94773,-83.32736,239,0,367,228,NA
USW00013873,8,12,99,33.94773,-83.32736,239,0,367,222,NA
USW00013873,8,13,99,33.94773,-83.32736,239,10,383,222,NA
USW00013873,8,14,99,33.94773,-83.32736,239,20,383,222,NA
USW00013873,8,15,99,33.94773,-83.32736,239,0,333,194,NA
USW00013873,8,16,99,33.94773,-83.32736,239,0,350,233,NA
USW00013873,8,17,99,33.94773,-83.32736,239,0,372,228,NA
USW00013873,8,18,99,33.94773,-83.32736,239,0,383,206,NA
USW00013873,8,19,99,33.94773,-83.32736,239,0,372,222,NA
USW00013873,8,20,99,33.94773,-83.32736,239,508,344,206,NA
USW00013873,8,21,99,33.94773,-83.32736,239,0,322,189,NA
USW00013873,8,22,99,33.94773,-83.32736,239,0,328,200,NA
USW00013873,8,23,99,33.94773,-83.32736,239,193,328,206,NA
USW00013873,8,24,99,33.94773,-83.32736,239,185,256,222,NA
USW00013873,8,25,99,33.94773,-83.32736,239,13,289,211,NA
USW00013873,8,26,99,33.94773,-83.32736,239,0,322,206,NA
USW00013873,8,27,99,33.94773,-83.32736,239,0,322,189,NA
USW00013873,8,28,99,33.94773,-83.32736,239,0,328,217,NA
USW00013873,8,29,99,33.94773,-83.32736,239,0,322,217,NA
USW00013873,8,30,99,33.94773,-83.32736,239,0,306,206,NA
USW00013873,8,31,99,33.94773,-83.32736,239,0,283,144,NA
USW00013873,9,1,99,33.94773,-83.32736,239,0,300,144,NA
USW00013873,9,2,99,33.94773,-83.32736,239,0,333,156,NA
USW00013873,9,3,99,33.94773,-83.32736,239,0,322,194,NA
USW00013873,9,4,99,33.94773,-83.32736,239,0,339,200,NA
USW00013873,9,5,99,33.94773,-83.32736,239,0,339,183,NA
USW00013873,9,6,99,33.94773,-83.32736,239,0,356,200,NA
USW00013873,9,7,99,33.94773,-83.32736,239,0,344,206,NA
USW00013873,9,8,99,33.94773,-83.32736,239,0,344,194,NA
USW00013873,9,9,99,33.94773,-83.32736,239,175,289,194,NA
USW00013873,9,10,99,33.94773,-83.32736,239,0,306,178,NA
USW00013873,9,11,99,33.94773,-83.32736,239,0,306,144,NA
USW00013873,9,12,99,33.94773,-83.32736,239,0,300,150,NA
USW00013873,9,13,99,33.94773,-83.32736,239,0,294,139,NA
USW00013873,9,14,99,33.94773,-83.32736,239,0,306,172,NA
USW00013873,9,15,99,33.94773,-83.32736,239,0,289,200,NA
USW00013873,9,16,99,33.94773,-83.32736,239,0,289,150,NA
USW00013873,9,17,99,33.94773,-83.32736,239,0,278,128,NA
USW00013873,9,18,99,33.94773,-83.32736,239,0,278,128,NA
USW00013873,9,19,99,33.94773,-83.32736,239,0,278,156,NA
USW00013873,9,20,99,33.94773,-83.32736,239,188,189,167,NA
USW00013873,9,21,99,33.94773,-83.32736,239,97,261,167,NA
USW00013873,9,22,99,33.94773,-83.32736,239,0,233,117,NA
USW00013873,9,23,99,33.94773,-83.32736,239,0,244,78,NA
USW00013873,9,24,99,33.94773,-83.32736,239,0,267,89,NA
USW00013873,9,25,99,33.94773,-83.32736,239,0,278,100,NA
USW00013873,9,26,99,33.94773,-83.32736,239,163,289,128,NA
USW00013873,9,27,99,33.94773,-83.32736,239,130,256,211,NA
USW00013873,9,28,99,33.94773,-83.32736,239,0,283,222,NA
USW00013873,9,29,99,33.94773,-83.32736,239,84,267,167,NA
USW00013873,9,30,99,33.94773,-83.32736,239,0,233,111,NA
USW00013873,10,1,99,33.94773,-83.32736,239,0,233,94,NA
USW00013873,10,2,99,33.94773,-83.32736,239,0,250,94,NA
USW00013873,10,3,99,33.94773,-83.32736,239,0,283,167,NA
USW00013873,10,4,99,33.94773,-83.32736,239,307,222,178,NA
USW00013873,10,5,99,33.94773,-83.32736,239,0,244,150,NA
USW00013873,10,6,99,33.94773,-83.32736,239,0,233,139,NA
USW00013873,10,7,99,33.94773,-83.32736,239,0,239,111,NA
USW00013873,10,8,99,33.94773,-83.32736,239,0,228,139,NA
USW00013873,10,9,99,33.94773,-83.32736,239,53,244,172,NA
USW00013873,10,10,99,33.94773,-83.32736,239,343,222,200,NA
USW00013873,10,11,99,33.94773,-83.32736,239,0,278,183,NA
USW00013873,10,12,99,33.94773,-83.32736,239,5,206,144,NA
USW00013873,10,13,99,33.94773,-83.32736,239,48,183,144,NA
USW00013873,10,14,99,33.94773,-83.32736,239,0,261,156,NA
USW00013873,10,15,99,33.94773,-83.32736,239,0,228,144,NA
USW00013873,10,16,99,33.94773,-83.32736,239,0,244,139,NA
USW00013873,10,17,99,33.94773,-83.32736,239,0,289,172,NA
USW00013873,10,18,99,33.94773,-83.32736,239,0,244,139,NA
USW00013873,10,19,99,33.94773,-83.32736,239,0,194,144,NA
USW00013873,10,20,99,33.94773,-83.32736,239,203,144,122,NA
USW00013873,10,21,99,33.94773,-83.32736,239,0,189,83,NA
USW00013873,10,22,99,33.94773,-83.32736,239,0,228,44,NA
USW00013873,10,23,99,33.94773,-83.32736,239,0,144,50,NA
USW00013873,10,24,99,33.94773,-83.32736,239,0,161,44,NA
USW00013873,10,25,99,33.94773,-83.32736,239,0,178,11,NA
USW00013873,10,26,99,33.94773,-83.32736,239,0,206,28,NA
USW00013873,10,27,99,33.94773,-83.32736,239,0,239,56,NA
USW00013873,10,28,99,33.94773,-83.32736,239,0,228,72,NA
USW00013873,10,29,99,33.94773,-83.32736,239,0,222,61,NA
USW00013873,10,30,99,33.94773,-83.32736,239,0,244,106,NA
USW00013873,10,31,99,33.94773,-83.32736,239,0,250,144,NA
USW00013873,11,1,99,33.94773,-83.32736,239,74,217,156,NA
USW00013873,11,2,99,33.94773,-83.32736,239,117,183,50,NA
USW00013873,11,3,99,33.94773,-83.32736,239,0,122,0,NA
USW00013873,11,4,99,33.94773,-83.32736,239,0,178,-11,NA
USW00013873,11,5,99,33.94773,-83.32736,239,0,206,6,NA
USW00013873,11,6,99,33.94773,-83.32736,239,0,233,33,NA
USW00013873,11,7,99,33.94773,-83.32736,239,0,244,83,NA
USW00013873,11,8,99,33.94773,-83.32736,239,0,256,89,NA
USW00013873,11,9,99,33.94773,-83.32736,239,0,256,106,NA
USW00013873,11,10,99,33.94773,-83.32736,239,0,239,94,NA
USW00013873,11,11,99,33.94773,-83.32736,239,0,256,106,NA
USW00013873,11,12,99,33.94773,-83.32736,239,0,161,72,NA
USW00013873,11,13,99,33.94773,-83.32736,239,0,228,61,NA
USW00013873,11,14,99,33.94773,-83.32736,239,0,250,94,NA
USW00013873,11,15,99,33.94773,-83.32736,239,0,194,78,NA
USW00013873,11,16,99,33.94773,-83.32736,239,0,172,28,NA
USW00013873,11,17,99,33.94773,-83.32736,239,0,150,-11,NA
USW00013873,11,18,99,33.94773,-83.32736,239,0,178,-6,NA
USW00013873,11,19,99,33.94773,-83.32736,239,0,217,22,NA
USW00013873,11,20,99,33.94773,-83.32736,239,102,194,83,NA
USW00013873,11,21,99,33.94773,-83.32736,239,66,211,128,NA
USW00013873,11,22,99,33.94773,-83.32736,239,0,172,117,NA
USW00013873,11,23,99,33.94773,-83.32736,239,0,222,122,NA
USW00013873,11,24,99,33.94773,-83.32736,239,3,217,150,NA
USW00013873,11,25,99,33.94773,-83.32736,239,234,194,150,NA
USW00013873,11,26,99,33.94773,-83.32736,239,91,167,67,NA
USW00013873,11,27,99,33.94773,-83.32736,239,0,194,28,NA
USW00013873,11,28,99,33.94773,-83.32736,239,0,217,67,NA
USW00013873,11,29,99,33.94773,-83.32736,239,0,189,67,NA
USW00013873,11,30,99,33.94773,-83.32736,239,0,106,-11,NA
USW00013873,12,1,99,33.94773,-83.32736,239,0,94,-39,NA
USW00013873,12,2,99,33.94773,-83.32736,239,0,161,-28,NA
USW00013873,12,3,99,33.94773,-83.32736,239,0,183,6,NA
USW00013873,12,4,99,33.94773,-83.32736,239,0,200,39,NA
USW00013873,12,5,99,33.94773,-83.32736,239,33,233,67,NA
USW00013873,12,6,99,33.94773,-83.32736,239,76,161,22,NA
USW00013873,12,7,99,33.94773,-83.32736,239,0,133,-22,NA
USW00013873,12,8,99,33.94773,-83.32736,239,0,144,-17,NA
USW00013873,12,9,99,33.94773,-83.32736,239,8,128,83,NA
USW00013873,12,10,99,33.94773,-83.32736,239,69,178,83,NA
USW00013873,12,11,99,33.94773,-83.32736,239,0,172,33,NA
USW00013873,12,12,99,33.94773,-83.32736,239,0,128,56,NA
USW00013873,12,13,99,33.94773,-83.32736,239,264,178,100,NA
USW00013873,12,14,99,33.94773,-83.32736,239,0,178,28,NA
USW00013873,12,15,99,33.94773,-83.32736,239,0,183,0,NA
USW00013873,12,16,99,33.94773,-83.32736,239,0,122,6,NA
USW00013873,12,17,99,33.94773,-83.32736,239,0,144,-28,NA
USW00013873,12,18,99,33.94773,-83.32736,239,0,156,6,NA
USW00013873,12,19,99,33.94773,-83.32736,239,15,133,72,NA
USW00013873,12,20,99,33.94773,-83.32736,239,5,117,61,NA
USW00013873,12,21,99,33.94773,-83.32736,239,175,100,50,NA
USW00013873,12,22,99,33.94773,-83.32736,239,0,144,22,NA
USW00013873,12,23,99,33.94773,-83.32736,239,0,122,-17,NA
USW00013873,12,24,99,33.94773,-83.32736,239,0,111,-6,NA
USW00013873,12,25,99,33.94773,-83.32736,239,0,44,-50,NA
USW00013873,12,26,99,33.94773,-83.32736,239,0,144,-28,NA
USW00013873,12,27,99,33.94773,-83.32736,239,0,122,6,NA
USW00013873,12,28,99,33.94773,-83.32736,239,0,83,-22,NA
USW00013873,12,29,99,33.94773,-83.32736,239,0,139,6,NA
USW00013873,12,30,99,33.94773,-83.32736,239,0,172,0,NA
USW00013873,12,31,99,33.94773,-83.32736,239,0,189,50,NA
USW00013873,1,1,0,33.94773,-83.32736,239,5,172,78,NA
USW00013873,1,2,0,33.94773,-83.32736,239,0,178,106,NA
USW00013873,1,3,0,33.94773,-83.32736,239,0,228,100,NA
USW00013873,1,4,0,33.94773,-83.32736,239,58,172,72,NA
USW00013873,1,5,0,33.94773,-83.32736,239,0,94,0,NA
USW00013873,1,6,0,33.94773,-83.32736,239,0,106,-11,NA
USW00013873,1,7,0,33.94773,-83.32736,239,0,161,28,NA
USW00013873,1,8,0,33.94773,-83.32736,239,0,111,22,NA
USW00013873,1,9,0,33.94773,-83.32736,239,206,106,72,NA
USW00013873,1,10,0,33.94773,-83.32736,239,305,178,83,NA
USW00013873,1,11,0,33.94773,-83.32736,239,0,194,22,NA
USW00013873,1,12,0,33.94773,-83.32736,239,0,228,28,NA
USW00013873,1,13,0,33.94773,-83.32736,239,0,222,56,NA
USW00013873,1,14,0,33.94773,-83.32736,239,0,94,-6,NA
USW00013873,1,15,0,33.94773,-83.32736,239,0,128,-44,NA
USW00013873,1,16,0,33.94773,-83.32736,239,0,150,0,NA
USW00013873,1,17,0,33.94773,-83.32736,239,0,156,56,NA
USW00013873,1,18,0,33.94773,-83.32736,239,33,89,17,NA
USW00013873,1,19,0,33.94773,-83.32736,239,109,106,17,NA
USW00013873,1,20,0,33.94773,-83.32736,239,8,83,-22,NA
USW00013873,1,21,0,33.94773,-83.32736,239,0,44,-61,NA
USW00013873,1,22,0,33.94773,-83.32736,239,38,39,-33,NA
USW00013873,1,23,0,33.94773,-83.32736,239,89,11,-17,NA
USW00013873,1,24,0,33.94773,-83.32736,239,53,56,0,NA
USW00013873,1,25,0,33.94773,-83.32736,239,0,50,-28,NA
USW00013873,1,26,0,33.94773,-83.32736,239,0,22,-56,NA
USW00013873,1,27,0,33.94773,-83.32736,239,0,61,-89,NA
USW00013873,1,28,0,33.94773,-83.32736,239,0,39,-6,NA
USW00013873,1,29,0,33.94773,-83.32736,239,152,28,-6,NA
USW00013873,1,30,0,33.94773,-83.32736,239,81,11,-11,NA
USW00013873,1,31,0,33.94773,-83.32736,239,0,50,-28,NA
USW00013873,2,1,0,33.94773,-83.32736,239,0,100,-44,NA
USW00013873,2,2,0,33.94773,-83.32736,239,0,106,-50,NA
USW00013873,2,3,0,33.94773,-83.32736,239,0,144,-33,NA
USW00013873,2,4,0,33.94773,-83.32736,239,0,106,0,NA
USW00013873,2,5,0,33.94773,-83.32736,239,0,94,-28,NA
USW00013873,2,6,0,33.94773,-83.32736,239,0,133,-50,NA
USW00013873,2,7,0,33.94773,-83.32736,239,0,167,-6,NA
USW00013873,2,8,0,33.94773,-83.32736,239,0,133,28,NA
